#ies_format_version: 1.0
#file: 20250728_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 2.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	devTest_A_18;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	devTest_A_18
20250728;	161446;	1753699486.000;	       err32
20250728;	161448;	1753699488.000;	       err32
20250728;	161450;	1753699490.000;	       err32
20250728;	161452;	1753699492.000;	       err32
20250728;	161454;	1753699494.000;	       err32
20250728;	161456;	1753699496.000;	       err32
20250728;	161458;	1753699498.000;	       err32
20250728;	161500;	1753699500.000;	       err32
20250728;	161502;	1753699502.000;	       err32
20250728;	161504;	1753699504.000;	       err32
20250728;	161506;	1753699506.000;	       err32
20250728;	161508;	1753699508.000;	       err32
20250728;	161510;	1753699510.000;	       err32
20250728;	161512;	1753699512.000;	       err32
20250728;	161514;	1753699514.000;	       err32
20250728;	161516;	1753699516.000;	       err32
20250728;	161518;	1753699518.000;	       err32
20250728;	161520;	1753699520.000;	       err32
20250728;	161522;	1753699522.000;	       err32
20250728;	161524;	1753699524.000;	       err32
20250728;	161526;	1753699526.000;	       err32
20250728;	161528;	1753699528.000;	       err32
20250728;	161530;	1753699530.000;	       err32
20250728;	161532;	1753699532.000;	       err32
20250728;	161534;	1753699534.000;	       err32
20250728;	161536;	1753699536.000;	       err32
20250728;	161538;	1753699538.000;	       err32
20250728;	161540;	1753699540.000;	       err32
20250728;	161542;	1753699542.000;	       err32
20250728;	161544;	1753699544.000;	       err32
20250728;	161546;	1753699546.000;	       err32
20250728;	161548;	1753699548.000;	       err32
20250728;	161550;	1753699550.000;	       err32
20250728;	161552;	1753699552.000;	       err32
20250728;	161554;	1753699554.000;	       err32
20250728;	161556;	1753699556.000;	       err32
20250728;	161558;	1753699558.000;	       err32
20250728;	161600;	1753699560.000;	       err32
20250728;	161602;	1753699562.000;	       err32
20250728;	161604;	1753699564.000;	       err32
20250728;	161606;	1753699566.000;	       err32
20250728;	161608;	1753699568.000;	       err32
20250728;	161610;	1753699570.000;	       err32
20250728;	161612;	1753699572.000;	       err32
20250728;	161614;	1753699574.000;	       err32
20250728;	161616;	1753699576.000;	       err32
20250728;	161618;	1753699578.000;	       err32
20250728;	161620;	1753699580.000;	       err32
20250728;	161622;	1753699582.000;	       err32
20250728;	161624;	1753699584.000;	       err32
20250728;	161626;	1753699586.000;	       err32
20250728;	161628;	1753699588.000;	       err32
20250728;	161630;	1753699590.000;	       err32
20250728;	161632;	1753699592.000;	       err32
20250728;	161634;	1753699594.000;	       err32
20250728;	161636;	1753699596.000;	       err32
20250728;	161638;	1753699598.000;	       err32
20250728;	161640;	1753699600.000;	       err32
20250728;	161642;	1753699602.000;	       err32
20250728;	161644;	1753699604.000;	       err32
20250728;	161646;	1753699606.000;	       err32
20250728;	161648;	1753699608.000;	       err32
20250728;	161650;	1753699610.000;	       err32
20250728;	161652;	1753699612.000;	       err32
20250728;	161654;	1753699614.000;	       err32
20250728;	161656;	1753699616.000;	       err32
20250728;	161658;	1753699618.000;	       err32
20250728;	161700;	1753699620.000;	       err32
20250728;	161702;	1753699622.000;	       err32
20250728;	161704;	1753699624.000;	       err32
20250728;	161706;	1753699626.000;	       err32
20250728;	161708;	1753699628.000;	       err32
20250728;	161710;	1753699630.000;	       err32
20250728;	161712;	1753699632.000;	       err32
20250728;	161714;	1753699634.000;	       err32
20250728;	161716;	1753699636.000;	       err32
20250728;	161718;	1753699638.000;	       err32
20250728;	161720;	1753699640.000;	       err32
20250728;	161722;	1753699642.000;	       err32
20250728;	161724;	1753699644.000;	       err32
20250728;	161726;	1753699646.000;	       err32
20250728;	161728;	1753699648.000;	       err32
20250728;	161730;	1753699650.000;	       err32
20250728;	161732;	1753699652.000;	       err32
20250728;	161734;	1753699654.000;	       err32
20250728;	161736;	1753699656.000;	       err32
20250728;	161738;	1753699658.000;	       err32
20250728;	161740;	1753699660.000;	       err32
20250728;	161742;	1753699662.000;	       err32
20250728;	161744;	1753699664.000;	       err32
20250728;	161746;	1753699666.000;	       err32
20250728;	161748;	1753699668.000;	       err32
20250728;	161750;	1753699670.000;	       err32
20250728;	161752;	1753699672.000;	       err32
20250728;	161754;	1753699674.000;	       err32
20250728;	161756;	1753699676.000;	       err32
20250728;	161758;	1753699678.000;	       err32
20250728;	161800;	1753699680.000;	       err32
20250728;	161802;	1753699682.000;	       err32
20250728;	161804;	1753699684.000;	       err32
20250728;	161806;	1753699686.000;	       err32
20250728;	161808;	1753699688.000;	       err32
20250728;	161810;	1753699690.000;	       err32
20250728;	161812;	1753699692.000;	       err32
20250728;	161814;	1753699694.000;	       err32
20250728;	161816;	1753699696.000;	       err32
20250728;	161818;	1753699698.000;	       err32
20250728;	161820;	1753699700.000;	       err32
20250728;	161822;	1753699702.000;	       err32
20250728;	161824;	1753699704.000;	       err32
20250728;	161826;	1753699706.000;	       err32
20250728;	161828;	1753699708.000;	       err32
20250728;	161830;	1753699710.000;	       err32
20250728;	161832;	1753699712.000;	       err32
20250728;	161834;	1753699714.000;	       err32
20250728;	161836;	1753699716.000;	       err32
20250728;	161838;	1753699718.000;	       err32
20250728;	161840;	1753699720.000;	       err32
20250728;	161842;	1753699722.000;	       err32
20250728;	161844;	1753699724.000;	       err32
20250728;	161846;	1753699726.000;	       err32
20250728;	161848;	1753699728.000;	       err32
20250728;	161850;	1753699730.000;	       err32
20250728;	161852;	1753699732.000;	       err32
20250728;	161854;	1753699734.000;	       err32
20250728;	161856;	1753699736.000;	       err32
20250728;	161858;	1753699738.000;	       err32
20250728;	161900;	1753699740.000;	       err32
20250728;	161902;	1753699742.000;	       err32
20250728;	161904;	1753699744.000;	       err32
20250728;	161906;	1753699746.000;	       err32
20250728;	161908;	1753699748.000;	       err32
20250728;	161910;	1753699750.000;	       err32
20250728;	161912;	1753699752.000;	       err32
20250728;	161914;	1753699754.000;	       err32
20250728;	161916;	1753699756.000;	       err32
20250728;	161918;	1753699758.000;	       err32
20250728;	161920;	1753699760.000;	       err32
20250728;	161922;	1753699762.000;	       err32
20250728;	161924;	1753699764.000;	       err32
20250728;	161926;	1753699766.000;	       err32
20250728;	161928;	1753699768.000;	       err32
20250728;	161930;	1753699770.000;	       err32
20250728;	161932;	1753699772.000;	       err32
20250728;	161934;	1753699774.000;	       err32
20250728;	161936;	1753699776.000;	       err32
20250728;	161938;	1753699778.000;	       err32
20250728;	161940;	1753699780.000;	       err32
20250728;	161942;	1753699782.000;	       err32
20250728;	161944;	1753699784.000;	       err32
20250728;	161946;	1753699786.000;	       err32
20250728;	161948;	1753699788.000;	       err32
20250728;	161950;	1753699790.000;	       err32
20250728;	161952;	1753699792.000;	       err32
20250728;	161954;	1753699794.000;	       err32
20250728;	161956;	1753699796.000;	       err32
20250728;	161958;	1753699798.000;	       err32
20250728;	162000;	1753699800.000;	       err32
20250728;	162002;	1753699802.000;	       err32
20250728;	162004;	1753699804.000;	       err32
20250728;	162006;	1753699806.000;	       err32
20250728;	162008;	1753699808.000;	       err32
20250728;	162010;	1753699810.000;	       err32
20250728;	162012;	1753699812.000;	       err32
20250728;	162014;	1753699814.000;	       err32
20250728;	162016;	1753699816.000;	       err32
20250728;	162018;	1753699818.000;	       err32
20250728;	162020;	1753699820.000;	       err32
20250728;	162022;	1753699822.000;	       err32
20250728;	162024;	1753699824.000;	       err32
20250728;	162026;	1753699826.000;	       err32
20250728;	162028;	1753699828.000;	       err32
20250728;	162030;	1753699830.000;	       err32
20250728;	162032;	1753699832.000;	       err32
20250728;	162034;	1753699834.000;	       err32
20250728;	162036;	1753699836.000;	       err32
20250728;	162038;	1753699838.000;	       err32
20250728;	162040;	1753699840.000;	       err32
20250728;	162042;	1753699842.000;	       err32
20250728;	162044;	1753699844.000;	       err32
20250728;	162046;	1753699846.000;	       err32
20250728;	162048;	1753699848.000;	       err32
20250728;	162050;	1753699850.000;	       err32
20250728;	162052;	1753699852.000;	       err32
20250728;	162054;	1753699854.000;	       err32
20250728;	162056;	1753699856.000;	       err32
20250728;	162058;	1753699858.000;	       err32
20250728;	162100;	1753699860.000;	       err32
20250728;	162102;	1753699862.000;	       err32
20250728;	162104;	1753699864.000;	       err32
20250728;	162106;	1753699866.000;	       err32
20250728;	162108;	1753699868.000;	       err32
20250728;	162110;	1753699870.000;	       err32
20250728;	162112;	1753699872.000;	       err32
20250728;	162114;	1753699874.000;	       err32
20250728;	162116;	1753699876.000;	       err32
20250728;	162118;	1753699878.000;	       err32
20250728;	162120;	1753699880.000;	       err32
20250728;	162122;	1753699882.000;	       err32
20250728;	162124;	1753699884.000;	       err32
20250728;	162126;	1753699886.000;	       err32
20250728;	162128;	1753699888.000;	       err32
20250728;	162130;	1753699890.000;	       err32
20250728;	162132;	1753699892.000;	       err32
20250728;	162134;	1753699894.000;	       err32
20250728;	162136;	1753699896.000;	       err32
20250728;	162138;	1753699898.000;	       err32
20250728;	162140;	1753699900.000;	       err32
20250728;	162142;	1753699902.000;	       err32
20250728;	162144;	1753699904.000;	       err32
20250728;	162146;	1753699906.000;	       err32
20250728;	162148;	1753699908.000;	       err32
20250728;	162150;	1753699910.000;	       err32
20250728;	162152;	1753699912.000;	       err32
20250728;	162154;	1753699914.000;	       err32
20250728;	162156;	1753699916.000;	       err32
20250728;	162158;	1753699918.000;	       err32
20250728;	162200;	1753699920.000;	       err32
20250728;	162202;	1753699922.000;	       err32
20250728;	162204;	1753699924.000;	       err32
20250728;	162206;	1753699926.000;	       err32
20250728;	162208;	1753699928.000;	       err32
20250728;	162210;	1753699930.000;	       err32
20250728;	162212;	1753699932.000;	       err32
20250728;	162214;	1753699934.000;	       err32
20250728;	162216;	1753699936.000;	       err32
20250728;	162218;	1753699938.000;	       err32
20250728;	162220;	1753699940.000;	       err32
20250728;	162222;	1753699942.000;	       err32
20250728;	162224;	1753699944.000;	       err32
20250728;	162226;	1753699946.000;	       err32
20250728;	162228;	1753699948.000;	       err32
20250728;	162230;	1753699950.000;	       err32
20250728;	162232;	1753699952.000;	       err32
20250728;	162234;	1753699954.000;	       err32
20250728;	162236;	1753699956.000;	       err32
20250728;	162238;	1753699958.000;	       err32
20250728;	162240;	1753699960.000;	       err32
20250728;	162242;	1753699962.000;	       err32
20250728;	162244;	1753699964.000;	       err32
20250728;	162246;	1753699966.000;	       err32
20250728;	162248;	1753699968.000;	       err32
20250728;	162250;	1753699970.000;	       err32
20250728;	162252;	1753699972.000;	       err32
20250728;	162254;	1753699974.000;	       err32
20250728;	162256;	1753699976.000;	       err32
20250728;	162258;	1753699978.000;	       err32
20250728;	162300;	1753699980.000;	       err32
20250728;	162302;	1753699982.000;	       err32
20250728;	162304;	1753699984.000;	       err32
20250728;	162306;	1753699986.000;	       err32
20250728;	162308;	1753699988.000;	       err32
20250728;	162310;	1753699990.000;	       err32
20250728;	162312;	1753699992.000;	       err32
20250728;	162314;	1753699994.000;	       err32
20250728;	162316;	1753699996.000;	       err32
20250728;	162318;	1753699998.000;	       err32
20250728;	162320;	1753700000.000;	       err32
20250728;	162322;	1753700002.000;	       err32
20250728;	162324;	1753700004.000;	       err32
20250728;	162326;	1753700006.000;	       err32
20250728;	162328;	1753700008.000;	       err32
20250728;	162330;	1753700010.000;	       err32
20250728;	162332;	1753700012.000;	       err32
20250728;	162334;	1753700014.000;	       err32
20250728;	162336;	1753700016.000;	       err32
20250728;	162338;	1753700018.000;	       err32
20250728;	162340;	1753700020.000;	       err32
20250728;	162342;	1753700022.000;	       err32
20250728;	162344;	1753700024.000;	       err32
20250728;	162346;	1753700026.000;	       err32
20250728;	162348;	1753700028.000;	       err32
20250728;	162350;	1753700030.000;	       err32
20250728;	162352;	1753700032.000;	       err32
20250728;	162354;	1753700034.000;	       err32
20250728;	162356;	1753700036.000;	       err32
20250728;	162358;	1753700038.000;	       err32
20250728;	162400;	1753700040.000;	       err32
20250728;	162402;	1753700042.000;	       err32
20250728;	162404;	1753700044.000;	       err32
20250728;	162406;	1753700046.000;	       err32
20250728;	162408;	1753700048.000;	       err32
20250728;	162410;	1753700050.000;	       err32
20250728;	162412;	1753700052.000;	       err32
20250728;	162414;	1753700054.000;	       err32
20250728;	162416;	1753700056.000;	       err32
20250728;	162418;	1753700058.000;	       err32
20250728;	162420;	1753700060.000;	       err32
20250728;	162422;	1753700062.000;	       err32
20250728;	162424;	1753700064.000;	       err32
20250728;	162426;	1753700066.000;	       err32
20250728;	162428;	1753700068.000;	       err32
20250728;	162430;	1753700070.000;	       err32
