#ies_format_version: 1.0
#file: 20250722_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 2.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	devTest_A_18;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	devTest_A_18
20250722;	150108;	1753176668.000;	       err32
20250722;	150110;	1753176670.000;	       err32
20250722;	150112;	1753176672.000;	       err32
20250722;	150114;	1753176674.000;	       err32
20250722;	150116;	1753176676.000;	       err32
20250722;	150118;	1753176678.000;	       err32
20250722;	150120;	1753176680.000;	       err32
20250722;	150122;	1753176682.000;	       err32
20250722;	150124;	1753176684.000;	       err32
20250722;	150126;	1753176686.000;	       err32
20250722;	150128;	1753176688.000;	       err32
20250722;	150130;	1753176690.000;	       err32
20250722;	150132;	1753176692.000;	       err32
20250722;	150134;	1753176694.000;	       err32
20250722;	150136;	1753176696.000;	       err32
20250722;	150138;	1753176698.000;	       err32
20250722;	150140;	1753176700.000;	       err32
20250722;	150142;	1753176702.000;	       err32
20250722;	150144;	1753176704.000;	       err32
20250722;	150146;	1753176706.000;	       err32
20250722;	150148;	1753176708.000;	       err32
20250722;	150150;	1753176710.000;	       err32
20250722;	150152;	1753176712.000;	       err32
20250722;	150154;	1753176714.000;	       err32
20250722;	150156;	1753176716.000;	       err32
20250722;	150158;	1753176718.000;	       err32
20250722;	150200;	1753176720.000;	       err32
20250722;	150202;	1753176722.000;	       err32
20250722;	150204;	1753176724.000;	       err32
20250722;	150206;	1753176726.000;	       err32
20250722;	150208;	1753176728.000;	       err32
20250722;	150210;	1753176730.000;	       err32
20250722;	150212;	1753176732.000;	       err32
20250722;	150214;	1753176734.000;	       err32
20250722;	150216;	1753176736.000;	       err32
20250722;	150218;	1753176738.000;	       err32
20250722;	150220;	1753176740.000;	       err32
20250722;	150222;	1753176742.000;	       err32
20250722;	150224;	1753176744.000;	       err32
20250722;	150226;	1753176746.000;	       err32
20250722;	150228;	1753176748.000;	       err32
20250722;	150230;	1753176750.000;	       err32
20250722;	150232;	1753176752.000;	       err32
20250722;	150234;	1753176754.000;	       err32
20250722;	150236;	1753176756.000;	       err32
20250722;	150238;	1753176758.000;	       err32
20250722;	150240;	1753176760.000;	       err32
20250722;	150242;	1753176762.000;	       err32
20250722;	150244;	1753176764.000;	       err32
20250722;	150246;	1753176766.000;	       err32
20250722;	150248;	1753176768.000;	       err32
20250722;	150250;	1753176770.000;	       err32
20250722;	150252;	1753176772.000;	       err32
20250722;	150254;	1753176774.000;	       err32
20250722;	150256;	1753176776.000;	       err32
20250722;	150258;	1753176778.000;	       err32
20250722;	150300;	1753176780.000;	       err32
20250722;	150302;	1753176782.000;	       err32
20250722;	150304;	1753176784.000;	       err32
20250722;	150306;	1753176786.000;	       err32
20250722;	150308;	1753176788.000;	       err32
20250722;	150310;	1753176790.000;	       err32
20250722;	150312;	1753176792.000;	       err32
20250722;	150314;	1753176794.000;	       err32
20250722;	150316;	1753176796.000;	       err32
20250722;	150318;	1753176798.000;	       err32
20250722;	150320;	1753176800.000;	       err32
20250722;	150322;	1753176802.000;	       err32
20250722;	150324;	1753176804.000;	       err32
20250722;	150326;	1753176806.000;	       err32
20250722;	150328;	1753176808.000;	       err32
20250722;	150330;	1753176810.000;	       err32
20250722;	150332;	1753176812.000;	       err32
20250722;	150334;	1753176814.000;	       err32
20250722;	150336;	1753176816.000;	       err32
20250722;	150338;	1753176818.000;	       err32
20250722;	150340;	1753176820.000;	       err32
20250722;	150342;	1753176822.000;	       err32
20250722;	150344;	1753176824.000;	       err32
20250722;	150346;	1753176826.000;	       err32
20250722;	150348;	1753176828.000;	       err32
20250722;	150350;	1753176830.000;	       err32
20250722;	150352;	1753176832.000;	       err32
20250722;	150354;	1753176834.000;	       err32
20250722;	150356;	1753176836.000;	       err32
20250722;	150358;	1753176838.000;	       err32
20250722;	150400;	1753176840.000;	       err32
20250722;	150402;	1753176842.000;	           0
20250722;	150404;	1753176844.000;	           0
20250722;	150406;	1753176846.000;	           0
20250722;	150408;	1753176848.000;	           0
20250722;	150410;	1753176850.000;	           0
20250722;	150412;	1753176852.000;	           0
20250722;	150414;	1753176854.000;	           0
20250722;	150416;	1753176856.000;	           0
20250722;	150418;	1753176858.000;	           0
20250722;	150420;	1753176860.000;	           0
20250722;	150422;	1753176862.000;	           0
20250722;	150424;	1753176864.000;	           0
20250722;	150426;	1753176866.000;	           0
20250722;	150428;	1753176868.000;	           0
20250722;	150430;	1753176870.000;	           0
20250722;	150432;	1753176872.000;	           0
20250722;	150434;	1753176874.000;	           0
20250722;	150436;	1753176876.000;	           0
20250722;	150438;	1753176878.000;	           0
20250722;	150440;	1753176880.000;	           0
20250722;	150442;	1753176882.000;	           0
20250722;	150444;	1753176884.000;	           0
20250722;	150446;	1753176886.000;	           0
20250722;	150448;	1753176888.000;	           0
20250722;	150450;	1753176890.000;	           0
20250722;	150452;	1753176892.000;	           0
20250722;	150454;	1753176894.000;	           0
20250722;	150456;	1753176896.000;	           0
20250722;	150458;	1753176898.000;	           0
20250722;	150500;	1753176900.000;	           0
20250722;	150502;	1753176902.000;	           0
20250722;	150504;	1753176904.000;	           0
20250722;	150506;	1753176906.000;	           0
20250722;	150508;	1753176908.000;	           0
20250722;	150510;	1753176910.000;	           0
20250722;	150512;	1753176912.000;	           0
20250722;	150514;	1753176914.000;	           0
20250722;	150516;	1753176916.000;	           0
20250722;	150518;	1753176918.000;	       err32
20250722;	150520;	1753176920.000;	       err32
20250722;	150522;	1753176922.000;	       err32
20250722;	150524;	1753176924.000;	       err32
20250722;	150526;	1753176926.000;	       err32
20250722;	150528;	1753176928.000;	       err32
20250722;	150530;	1753176930.000;	       err32
20250722;	150532;	1753176932.000;	       err32
20250722;	150534;	1753176934.000;	       err32
20250722;	150536;	1753176936.000;	       err32
20250722;	150538;	1753176938.000;	       err32
20250722;	150540;	1753176940.000;	       err32
20250722;	150542;	1753176942.000;	       err32
20250722;	150544;	1753176944.000;	       err32
20250722;	150546;	1753176946.000;	       err32
20250722;	150548;	1753176948.000;	       err32
20250722;	150550;	1753176950.000;	       err32
20250722;	150552;	1753176952.000;	       err32
20250722;	150554;	1753176954.000;	       err32
20250722;	150556;	1753176956.000;	       err32
20250722;	150558;	1753176958.000;	       err32
20250722;	150600;	1753176960.000;	       err32
20250722;	150602;	1753176962.000;	       err32
20250722;	150604;	1753176964.000;	       err32
20250722;	150606;	1753176966.000;	       err32
20250722;	150608;	1753176968.000;	       err32
20250722;	150610;	1753176970.000;	       err32
20250722;	150612;	1753176972.000;	       err32
20250722;	150614;	1753176974.000;	       err32
20250722;	150616;	1753176976.000;	       err32
20250722;	150618;	1753176978.000;	       err32
20250722;	150620;	1753176980.000;	       err32
20250722;	150622;	1753176982.000;	       err32
20250722;	150624;	1753176984.000;	       err32
20250722;	150626;	1753176986.000;	       err32
20250722;	150628;	1753176988.000;	       err32
20250722;	150630;	1753176990.000;	       err32
20250722;	150632;	1753176992.000;	       err32
20250722;	150634;	1753176994.000;	       err32
20250722;	150636;	1753176996.000;	       err32
20250722;	150638;	1753176998.000;	       err32
20250722;	150640;	1753177000.000;	       err32
20250722;	150642;	1753177002.000;	       err32
20250722;	150644;	1753177004.000;	       err32
20250722;	150646;	1753177006.000;	       err32
20250722;	150648;	1753177008.000;	       err32
20250722;	150650;	1753177010.000;	       err32
20250722;	150652;	1753177012.000;	       err32
20250722;	150654;	1753177014.000;	       err32
20250722;	150656;	1753177016.000;	       err32
20250722;	150658;	1753177018.000;	       err32
20250722;	150700;	1753177020.000;	       err32
20250722;	150702;	1753177022.000;	       err32
20250722;	150704;	1753177024.000;	       err32
20250722;	150706;	1753177026.000;	       err32
20250722;	150708;	1753177028.000;	       err32
20250722;	150710;	1753177030.000;	       err32
20250722;	150712;	1753177032.000;	       err32
20250722;	150714;	1753177034.000;	       err32
20250722;	150716;	1753177036.000;	       err32
20250722;	150718;	1753177038.000;	       err32
20250722;	150720;	1753177040.000;	       err32
20250722;	150722;	1753177042.000;	       err32
20250722;	150724;	1753177044.000;	       err32
20250722;	150726;	1753177046.000;	       err32
20250722;	150728;	1753177048.000;	       err32
20250722;	150730;	1753177050.000;	       err32
20250722;	150732;	1753177052.000;	       err32
20250722;	150734;	1753177054.000;	       err32
20250722;	150736;	1753177056.000;	       err32
20250722;	150738;	1753177058.000;	       err32
20250722;	150740;	1753177060.000;	       err32
20250722;	150742;	1753177062.000;	       err32
20250722;	150744;	1753177064.000;	       err32
20250722;	150746;	1753177066.000;	       err32
20250722;	150748;	1753177068.000;	       err32
20250722;	150750;	1753177070.000;	       err32
20250722;	150752;	1753177072.000;	       err32
20250722;	150754;	1753177074.000;	       err32
20250722;	150756;	1753177076.000;	       err32
20250722;	150758;	1753177078.000;	       err32
20250722;	150800;	1753177080.000;	       err32
20250722;	150802;	1753177082.000;	       err32
20250722;	150804;	1753177084.000;	       err32
20250722;	150806;	1753177086.000;	       err32
20250722;	150808;	1753177088.000;	       err32
20250722;	150810;	1753177090.000;	       err32
20250722;	150812;	1753177092.000;	       err32
20250722;	150814;	1753177094.000;	       err32
20250722;	150816;	1753177096.000;	       err32
20250722;	150818;	1753177098.000;	       err32
20250722;	150820;	1753177100.000;	       err32
20250722;	150822;	1753177102.000;	       err32
20250722;	150824;	1753177104.000;	       err32
20250722;	150826;	1753177106.000;	       err32
20250722;	150828;	1753177108.000;	       err32
20250722;	150830;	1753177110.000;	       err32
20250722;	150832;	1753177112.000;	       err32
20250722;	150834;	1753177114.000;	       err32
20250722;	150836;	1753177116.000;	       err32
20250722;	150838;	1753177118.000;	       err32
20250722;	150840;	1753177120.000;	       err32
20250722;	150842;	1753177122.000;	       err32
20250722;	150844;	1753177124.000;	       err32
20250722;	150846;	1753177126.000;	       err32
20250722;	150848;	1753177128.000;	       err32
20250722;	150850;	1753177130.000;	       err32
20250722;	150852;	1753177132.000;	       err32
20250722;	150854;	1753177134.000;	       err32
20250722;	150856;	1753177136.000;	       err32
20250722;	150858;	1753177138.000;	       err32
20250722;	150900;	1753177140.000;	       err32
20250722;	150902;	1753177142.000;	       err32
20250722;	150904;	1753177144.000;	       err32
20250722;	150906;	1753177146.000;	       err32
20250722;	150908;	1753177148.000;	       err32
20250722;	150910;	1753177150.000;	       err32
20250722;	150912;	1753177152.000;	       err32
20250722;	150914;	1753177154.000;	       err32
20250722;	150916;	1753177156.000;	       err32
20250722;	150918;	1753177158.000;	       err32
20250722;	150920;	1753177160.000;	       err32
20250722;	150922;	1753177162.000;	       err32
20250722;	150924;	1753177164.000;	       err32
20250722;	150926;	1753177166.000;	       err32
20250722;	150928;	1753177168.000;	       err32
20250722;	150930;	1753177170.000;	       err32
20250722;	150932;	1753177172.000;	       err32
20250722;	150934;	1753177174.000;	       err32
20250722;	150936;	1753177176.000;	       err32
20250722;	150938;	1753177178.000;	       err32
20250722;	150940;	1753177180.000;	       err32
20250722;	150942;	1753177182.000;	       err32
20250722;	150944;	1753177184.000;	       err32
20250722;	150946;	1753177186.000;	       err32
20250722;	150948;	1753177188.000;	       err32
20250722;	150950;	1753177190.000;	       err32
20250722;	150952;	1753177192.000;	       err32
20250722;	150954;	1753177194.000;	       err32
20250722;	150956;	1753177196.000;	       err32
20250722;	150958;	1753177198.000;	       err32
20250722;	151000;	1753177200.000;	       err32
20250722;	151002;	1753177202.000;	       err32
20250722;	151004;	1753177204.000;	       err32
20250722;	151006;	1753177206.000;	       err32
20250722;	151008;	1753177208.000;	       err32
20250722;	151010;	1753177210.000;	       err32
20250722;	151012;	1753177212.000;	       err32
20250722;	151014;	1753177214.000;	       err32
20250722;	151016;	1753177216.000;	       err32
20250722;	151018;	1753177218.000;	       err32
20250722;	151020;	1753177220.000;	       err32
20250722;	151022;	1753177222.000;	       err32
20250722;	151024;	1753177224.000;	       err32
20250722;	151026;	1753177226.000;	       err32
20250722;	151028;	1753177228.000;	       err32
20250722;	151030;	1753177230.000;	       err32
20250722;	151032;	1753177232.000;	       err32
20250722;	151034;	1753177234.000;	       err32
20250722;	151036;	1753177236.000;	       err32
20250722;	151038;	1753177238.000;	       err32
20250722;	151040;	1753177240.000;	       err32
20250722;	151042;	1753177242.000;	       err32
20250722;	151044;	1753177244.000;	       err32
20250722;	151046;	1753177246.000;	       err32
20250722;	151048;	1753177248.000;	       err32
20250722;	151050;	1753177250.000;	       err32
20250722;	151052;	1753177252.000;	       err32
20250722;	151054;	1753177254.000;	       err32
20250722;	151056;	1753177256.000;	       err32
20250722;	151058;	1753177258.000;	       err32
